a a
t t
i i
s s
f f
y y
_ _
h h
i i
s s
_ _
o o
w q
n n
_ _
n n
e e
e e
d d
s s
_ _
t t
h h
e e
_ _
l l
e e
f c
t t
i i
s s
t t
_ _
i i
s s
_ _
a a
n n
t g
a a
g g
o o
n n
i i
s s
t t
i i
c f
_ _
t t
o o
_ _
t t
h h
e e
_ _
c c
o o
n n
c c
e e
p p
t t
_ _
o o
f f
_ _
c c
o o
m m
p l
e e
t t
i i
t t
i i
o o
n n
_ _
b b
e d
c c
a a
u u
s s
e e
_ _
d d
e e
e e
p o
_ _
i i
n n
s a
i i
d d
e r
_ _
h h
e e
_ _
f f
e e
e e
l l
s s
_ _
l l
i i
k k
e e
_ _
a a
_ _
l l
o o
s d
e e
r r
_ _
a a
r r
t t
_ _
f f
o o
r r
m m
s s
_ _
t t
h h
a a
t y
_ _
a a
p p
p p
e e
a a
l l
_ _
t t
o o
_ _
m n
o o
d d
e e
r r
n n
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
i i
n n
t t
e r
l l
l l
e e
c c
t t
u u
a a
l l
s s
_ _
t t
e e
n n
d d
_ _
t t
o o
_ _
f f
o o
c c
u u
s s
_ _
o o
n h
_ _
s s
o o
r r
d d
i i
d d
n n
e e
s s
s s
_ _
d d
e e
f f
e e
a a
t t
_ _
a a
n n
d d
_ _
d d
e e
s s
p p
a a
i i
r r
_ _
o o
r r
_ _
e e
l l
s s
e r
_ _
t t
h b
e e
y h
_ _
t t
a q
k k
e e
_ _
a a
n n
_ _
o p
r r
g g
i i
a a
s s
t t
i i
c c
_ _
t t
o o
n n
e e
_ _
t t
h h
r r
o i
w w
i i
n n
g g
_ _
o o
f f
f f
_ _
r r
a a
t t
i i
o o
n n
a a
l p
_ _
c c
o p
n n
t t
r r
o o
l l
_ _
a a
s s
_ _
i i
f f
_ _
t t
h h
e e
r r
e e
_ _
w w
e e
r r
e e
_ _
n n
o o
_ _
h h
o o
p p
e e
_ _
o o
f f
_ _
a a
c c
c c
o o
m m
p l
l l
i i
s s
h h
i i
n n
g g
_ _
a a
n n
y h
t t
h h
i i
n n
g g
_ _
t t
h h
r r
o o
u u
g b
h h
_ _
r r
a a
t t
i i
o o
n j
a a
l l
_ _
c d
a a
l l
c c
u u
l l
a a
t t
i i
o o
n n
_ _
a a
n n
d d
_ _
a a
l o
l l
_ _
t t
h n
a a
t t
_ _
w w
a a
s s
_ _
l l
e e
f c
t t
_ _
w w
a a
s s
_ _
t t
o o
_ _
i i
m m
m m
e r
r r
s s
e e
_ _
o o
n n
e e
s s
e e
l l
f t
_ _
i i
n j
_ _
t t
h h
e w
_ _
s s
e e
n n
s s
a a
t t
i i
o o
n n
s s
_ _
o o
f f
_ _
t t
h h
e e
_ _
m m
o o
m m
e e
n n
t t
_ _
m j
o l
d d
e e
r r
n n
_ _
l l
e e
f g
t t
i i
s s
t t
_ _
p o
h h
i i
l k
o o
s s
o o
p p
h h
e e
r r
s s
_ _
t t
e e
n n
d d
_ _
t y
o o
_ _
d d
i i
s x
m m
i u
s s
s w
_ _
r r
e w
a a
s s
o o
n n
_ _
s d
c c
i i
e e
n n
c c
e e
_ _
o o
b b
j j
e e
c c
t t
i i
v f
e e
_ _
r r
e e
a a
l l
i i
t t
y y
_ _
a a
n m
d d
_ _
t t
o l
_ _
i i
n n
s s
i i
s s
t f
_ _
t t
h h
a q
t t
_ _
e e
v v
e e
r r
y y
t t
h h
i i
n n
g g
_ _
i i
s s
_ _
c c
u u
l l
t t
u u
r t
a a
l k
l l
y t
_ _
r d
e e
l l
a a
t t
i i
v v
e w
_ _
i o
t t
_ _
i i
s s
_ _
t t
r r
u u
e e
_ _
t t
h h
a a
t t
_ _
o o
n n
e e
_ _
c c
a a
n n
_ _
a a
s s
k k
_ _
s s
e e
r d
i i
o o
u u
s s
_ _
q q
u u
e e
s z
t t
i i
o o
n n
s s
_ _
a a
b h
o o
u u
t t
_ _
t t
h h
e e
_ _
f f
o o
u u
n n
d d
a a
t t
i i
o o
n n
s s
_ _
o p
f f
_ _
s s
c c
i i
e e
n n
t t
i i
f f
i i
c c
_ _
k k
n n
o o
w w
l l
e e
d d
g g
e e
_ _
a a
n n
d d
_ _
a a
b b
o o
u u
t t
_ _
h h
o o
w w
_ _
i i
f f
_ _
a a
t t
_ _
a a
l l
l l
_ _
t t
h h
e e
_ _
c c
o o
n m
c c
e e
p p
t t
_ _
o o
f v
_ _
o o
b b
j j
e d
c c
t t
i i
v v
e e
_ _
r r
e e
a a
l l
i i
t t
y y
_ _
c c
a a
n h
_ _
b b
e e
_ _
d d
e e
f f
i i
n n
e e
d d
_ _
b b
u u
t g
_ _
i u
t t
_ _
i i
s s
_ _
o o
b b
v v
i i
o o
u u
s s
_ _
t t
h h
a a
t t
_ _
m m
o o
d f
e w
r r
n n
_ _
l l
e e
f f
t y
i i
s s
t y
_ _
p p
h h
i i
l l
o o
s s
o o
p p
h h
e e
r d
s s
_ _
a a
r t
e e
_ _
n n
o o
t r
_ _
s s
i i
m m
p p
l l
y y
_ _
c c
o o
o o
l l
_ _
h n
e e
a a
d d
e e
d e
_ _
l l
o o
g g
i i
c c
i i
a a
n n
s s
_ _
s s
y y
s s
t t
e e
m m
a a
t t
i o
c c
a a
l l
l l
y y
_ _
a s
n n
a a
l l
y y
z z
i i
n n
g g
_ _
t t
h h
e e
_ _
f f
o o
u u
n n
d d
a a
t t
i i
o o
n n
s s
_ _
o o
f f
_ _
k k
n n
o o
w w
l l
e e
d d
g g
e e
_ _
t t
h h
e e
y y
_ _
a a
r d
e e
_ _
d d
e e
e e
p p
l l
y y
_ _
i i
n j
v b
o o
l l
v v
e e
d d
_ _
e e
m m
o o
t t
i u
o o
n n
a a
l l
l l
y y
_ _
i i
n n
_ _
t t
h h
e e
i i
r r
_ _
a a
t t
t t
a a
c c
k k
_ _
o o
n n
_ _
t t
r r
u u
t t
h n
_ _
a z
n n
d f
_ _
r r
e e
a a
l l
i i
t t
y y
_ _
t t
h h
e e
y y
_ _
a a
t t
t t
a a
c c
k k
_ _
t t
h h
e e
s s
e e
_ _
c c
o k
n n
c c
e e
p p
t t
s x
_ _
b b
e e
c c
a a
u u
s s
e e
_ _
o o
f f
_ _
t y
h h
e r
i i
r r
_ _
o o
w w
n m
_ _
p p
s s
y y
c c
h h
o o
l l
o o
g g
i i
c c
a a
l l
_ _
n n
e e
e e
d f
s d
_ _
f f
o o
r r
_ _
o o
n h
e e
_ _
t t
h h
i i
n n
g g
_ _
t y
h h
e e
i o
r r
_ _
a a
t t
t t
a z
c c
k k
_ _
i i
s s
_ _
a a
n n
_ _
o o
u h
t t
l l
e e
t t
_ _
f f
o o
r r
_ _
h h
o o
s s
t t
i i
l l
i i
t t
y y
_ _
a a
n n
d d
_ _
t t
o o
_ _
t t
h h
e e
_ _
e e
x x
t t
e e
n n
t t
_ _
t t
h h
a a
t t
_ _
i i
t t
_ _
i i
s s
_ _
s s
u u
c c
c c
e e
s s
s z
f f
u u
l l
_ _
i i
t t
_ _
s s
a a
t f
i i
s s
f f
i i
e w
s s
_ _
t t
h j
e d
_ _
d d
r r
i i
v v
e e
_ _
f f
o o
r r
_ _
p p
o o
w w
e e
r r
_ _
m m
o o
r r
e e
_ _
i i
m m
p p
o o
r r
t t
a a
n n
t g
l l
y y
_ _
t t
h h
e e
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
h h
a a
t t
e e
s s
_ _
s s
c c
i i
e e
n n
c c
e e
_ _
a a
n n
d d
_ _
r r
a a
t t
i i
o o
n n
a a
l p
i i
t t
y y
_ _
b b
e e
c c
a a
u u
s s
e e
_ _
t t
h h
e e
y y
_ _
c c
l l
a a
s s
s s
i i
f f
y h
_ _
c c
e e
r f
t t
a a
i i
n n
_ _
b b
e e
l l
i i
e r
f f
s s
_ _
a a
s s
_ _
t t
r r
u h
e w
_ _
i i
_ _
e e
_ _
s s
u u
c c
c c
e e
s s
s s
f f
u u
l l
_ _
s s
u u
p p
e e
r r
i i
o o
r r
_ _
a a
n n
d d
_ _
o o
t t
h h
e e
r r
_ _
b b
e e
l l
i i
e e
f t
s s
_ _
a a
s s
_ _
f f
a a
l l
s s
e e
_ _
i i
_ _
e e
_ _
f t
a a
i u
l l
e e
d d
_ _
i i
n n
f f
e e
r r
i i
o o
r r
_ _
t t
h h
e e
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
s s
_ _
f f
e e
e e
l l
i j
n n
g g
s s
_ _
o o
f f
_ _
i i
n n
f f
e e
r r
i i
o p
r r
i i
t t
y y
_ _
r f
u u
n n
_ _
s s
o o
_ _
d d
e e
e e
p p
_ _
t t
h h
a a
t t
_ _
h h
e e
_ _
c c
a q
n n
n n
o o
t f
_ _
t t
o o
l l
e e
r r
a z
t t
e e
_ _
a a
n n
y y
_ _
c v
l l
a a
s s
s s
i i
f f
i i
c c
a a
t t
i i
o o
n n
_ _
o o
f f
_ _
s s
o o
m m
e e
_ _
t t
h h
i i
n n
g f
s s
_ _
a a
s a
_ _
s s
u u
c c
c c
e e
s s
s s
f f
u u
l l
_ _
o o
r r
_ _
s s
u u
p p
e e
r r
i i
o o
r e
_ _
a a
n n
d d
_ _
o i
t t
h n
e e
r r
_ _
t t
h h
i j
n b
g t
s s
_ _
a z
s s
_ _
f f
a a
i i
l l
e e
d d
_ _
o k
r f
_ _
i i
n n
f f
e e
r r
i i
o o
r r
_ _
t t
h h
i i
s s
_ _
a a
l l
s s
o o
_ _
u h
n j
d d
e e
r r
l l
i i
e r
s s
_ _
t t
h h
e e
_ _
r r
e e
j j
e e
c c
t t
i k
o o
n n
_ _
b n
y h
_ _
m m
a a
n n
y y
_ _
l l
e e
f f
t t
i i
s s
t t
s x
_ _
o o
f f
_ _
t t
h h
e e
_ _
c c
o o
n n
c c
e e
p p
t t
_ _
o o
f f
_ _
m m
e e
n n
t t
a a
l l
_ _
i k
l l
l l
n n
e e
s s
s s
_ _
a s
n n
d c
_ _
o o
f f
_ _
t t
h h
e e
_ _
u u
t t
i i
l p
i i
t t
y y
_ _
o o
f f
_ _
i i
q w
_ _
t t
e e
s s
t r
s z
_ _
l l
e e
f d
t t
i i
s d
t t
s s
_ _
a q
r r
e e
_ _
a a
n n
t t
a a
g g
o o
n n
i i
s s
t t
i k
c c
_ _
t t
o o
_ _
g g
e e
n n
e e
t t
i i
c c
_ _
e e
x x
p p
l l
a a
n m
a a
t t
i i
o o
n h
s s
_ _
o o
f f
_ _
h h
u u
m m
a a
n n
_ _
a a
b b
i i
l l
i u
t t
i i
e e
s s
_ _
o o
r r
_ _
b v
e e
h h
a a
v v
i i
o o
r r
_ _
b h
e e
c c
a a
u u
s s
e e
_ _
s s
u u
c c
h h
_ _
e e
x x
p p
l l
a a
n n
a a
t t
i i
o o
n n
s s
_ _
t t
e e
n n
d d
_ _
t t
o o
_ _
m m
a a
k k
e e
_ _
s s
o o
m m
e e
_ _
p p
e e
r r
s s
o o
n n
s s
_ _
a a
p p
p p
e e
a a
r r
_ _
s s
u u
p p
e e
r r
i i
o o
r r
_ _
o o
r r
_ _
i i
n n
f c
e e
r r
i i
o o
r r
_ _
t t
o o
_ _
o o
t r
h j
e e
r r
s s
_ _
l l
e e
f f
t t
i i
s s
t t
s s
_ _
p p
r r
e e
f f
e e
r r
_ _
t t
o o
_ _
g f
i k
v v
e e
_ _
s s
o i
c v
i i
e e
t t
y y
_ _
t t
h h
e e
_ _
c c
r r
e e
d d
i i
t t
_ _
o o
r r
_ _
b n
l l
a a
m m
e e
_ _
f f
o o
r r
_ _
a a
n n
_ _
i i
n n
d d
i i
v v
i o
d d
u u
a a
l k
_ _
s s
_ _
a a
b b
i i
l l
i i
t t
y y
_ _
o o
r r
_ _
l l
a a
c c
k k
_ _
o o
f f
_ _
i i
t t
_ _
t t
h h
u u
s s
_ _
i i
f f
_ _
a a
_ _
p p
e e
r r
s s
o o
n n
_ _
i i
s s
_ _
i i
n n
f f
e e
r r
i i
o o
r r
_ _
i i
t t
_ _
i i
s s
_ _
n n
o o
t t
_ _
h h
i i
s s
_ _
f f
a a
u u
l l
t t
_ _
b b
u u
t t
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
s s
_ _
b v
e e
c c
a a
u u
s s
e e
_ _
h h
e e
_ _
h g
a a
s s
_ _
n n
o o
t t
_ _
b b
e e
e e
n n
_ _
b b
r r
o o
u u
g g
h h
t t
_ _
u i
p p
_ _
p p
r r
o o
p p
e e
r r
l l
y y
_ _
t t
h h
e e
_ _
l o
e e
f f
t t
i i
s s
t t
_ _
i i
s s
_ _
n n
o o
t t
_ _
t t
y h
p p
i i
c c
a a
l l
l l
y y
_ _
t t
h h
e e
_ _
k k
i i
n n
d d
_ _
o o
f r
_ _
p p
e e
r r
s s
o o
n n
_ _
w w
h h
o o
s s
e e
_ _
f f
e e
e e
l l
i i
n j
g g
s s
_ _
o o
f f
_ _
i i
n n
f f
e e
r r
i i
o o
r r
i i
t t
y y
_ _
m m
a a
k k
e e
_ _
h h
i i
m j
_ _
a a
_ _
b h
r r
a a
g g
g g
a a
r r
t t
_ _
a a
n n
_ _
e e
g g
o o
t t
i i
s s
t t
_ _
a a
_ _
b b
u u
l l
l l
y g
_ _
a a
_ _
s s
e e
l o
f f
_ _
p p
r r
o o
m j
o o
t t
e e
r r
_ _
a a
_ _
r r
u u
t y
h h
l l
e e
s s
s s
_ _
c c
o o
m m
p p
e e
t t
i i
t t
o o
r r
_ _
t t
h h
i i
s s
_ _
k k
i k
n n
d e
_ _
o o
f v
_ _
p p
e e
r e
s s
o o
n n
_ _
h h
a s
s s
_ _
n n
o o
t t
_ _
w w
h h
o o
l l
l l
y y
_ _
l p
o o
s a
t t
_ _
f f
a a
i i
t t
h h
_ _
i i
n n
_ _
h h
i i
m m
s s
e e
l l
f f
_ _
h h
e e
_ _
h h
a a
s s
_ _
a a
_ _
d d
e e
f f
i i
c c
i i
t t
_ _
i i
n n
_ _
h b
i i
s s
_ _
s s
e e
n n
s s
e e
_ _
o o
f f
_ _
p p
o o
w w
e e
r r
_ _
a a
n n
d d
_ _
s s
e e
l l
f f
_ _
w w
o o
r r
t t
h h
_ _
b b
u u
t g
_ _
h h
e e
_ _
c x
a a
n n
_ _
s s
t r
i i
l o
l l
_ _
c c
o o
n n
c c
e e
i i
v v
e e
_ _
o o
f f
_ _
h g
i i
m m
s s
e e
l p
f r
_ _
a a
s s
_ _
h h
a a
v v
i i
n n
g g
_ _
t g
h h
e e
_ _
c c
a a
p p
a a
c c
i o
t y
y y
_ _
t t
o o
_ _
b b
e e
_ _
s s
t t
r e
o o
n n
g g
_ _
a a
n n
d d
_ _
h y
i i
s s
_ _
e e
f f
f f
o o
r r
t t
s s
_ _
t t
o i
_ _
m m
a a
k k
e e
_ _
h h
i i
m m
s s
e e
l l
f f
_ _
s d
t t
r r
o o
n n
g g
_ _
p p
r t
o o
d d
u y
c c
e e
_ _
h h
i i
s s
_ _
u u
n n
p p
l l
e r
a a
s w
a a
n n
t t
_ _
b b
e e
h j
a a
v v
i i
o o
r r
_ _
b b
u u
t t
_ _
t t
h h
e e
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
i i
s s
_ _
t t
o o
o o
_ _
f f
a a
r r
_ _
g g
o o
n n
e e
_ _
f f
o o
r r
_ _
t t
h h
a a
t t
_ _
h h
i i
s s
_ _
f r
e e
e e
l l
i j
n h
g g
s s
_ _
o o
f f
_ _
i i
n n
f f
e e
r r
i i
o k
r r
i i
t g
y y
_ _
a a
r r
e e
_ _
s s
o l
_ _
i i
n n
g g
r r
a z
i i
n n
e e
d d
_ _
t t
h h
a a
t t
_ _
h h
e e
_ _
c c
a a
n n
n n
o o
t t
_ _
c c
o o
n n
c c
e e
i i
v v
e e
_ _
o o
f f
_ _
h h
i k
m m
s s
e e
l k
f f
_ _
a a
s d
_ _
i i
n n
d d
i i
v v
i i
d d
u u
a a
l l
l l
y y
_ _
s s
t t
r r
o k
n n
g g
_ _
a a
n n
d d
_ _
v v
a a
l k
u h
a a
b v
l l
e e
_ _
h h
e e
n n
c c
e e
_ _
t t
h n
e r
_ _
c c
o i
l l
l l
e e
c c
t t
i i
v v
i i
s s
m m
_ _
o o
f f
_ _
t y
h h
e e
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
h h
e e
_ _
c c
a a
n n
_ _
f f
e e
e e
l l
_ _
s s
t t
r r
o o
n n
g g
_ _
o o
n j
l l
y y
_ _
a s
s s
_ _
a s
_ _
m m
e e
m m
b b
e e
r e
_ _
o o
f f
_ _
a a
_ _
l k
a a
r r
g g
e e
_ _
o p
r r
g g
a a
n n
i i
z z
a a
t t
i i
o o
n n
_ _
o o
r r
_ _
a q
_ _
m m
a a
s s
s s
_ _
m m
o o
v v
e e
m j
e r
n n
t t
_ _
w w
i i
t t
h h
_ _
w w
h h
i i
c c
h h
_ _
h h
e e
_ _
i i
d d
e e
n n
t y
i i
f f
i i
e e
s s
_ _
h h
i i
m m
s s
e e
l l
f f
_ _
n n
o o
t t
i i
c c
e e
_ _
t t
h h
e e
_ _
m m
a a
s a
o o
c c
h h
i i
s s
t t
i i
c c
_ _
t t
e e
n n
d d
e e
n n
c c
y y
_ _
o o
f f
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
t t
a s
c c
t t
i i
c c
s s
_ _
l l
e e
f r
t t
i u
s s
t t
s s
_ _
p p
r f
o o
t y
e e
s s
t r
_ _
b n
y y
_ _
l l
y y
i i
n n
g g
_ _
d c
o o
w s
n n
_ _
i i
n n
_ _
f r
r r
o o
n n
t t
_ _
o o
f t
_ _
v v
e e
h h
i i
c c
l l
e e
s s
_ _
t t
h h
e e
y y
_ _
i i
n n
t t
e e
n n
t r
i i
o o
n n
a a
l l
l l
y y
_ _
p p
r r
o o
v v
o o
k k
e r
_ _
p p
o o
l l
i i
c c
e e
_ _
o o
r r
_ _
r r
a a
c c
i i
s s
t t
s s
_ _
t t
o l
_ _
a a
b b
u h
s s
e e
_ _
t t
h h
e e
m m
_ _
e e
t t
c c
_ _
t t
h h
e e
s z
e e
_ _
t t
a a
c c
t t
i i
c x
s s
_ _
m m
a a
y y
_ _
o o
f f
t t
e e
n n
_ _
b b
e e
_ _
e e
f f
f f
e e
c c
t t
i u
v v
e e
_ _
b b
u u
t r
_ _
m m
a a
n m
y y
_ _
l l
e e
f f
t t
i i
s s
t t
s s
_ _
u u
s s
e r
_ _
t t
h h
e e
m m
_ _
n n
o o
t t
_ _
a a
s s
_ _
a a
_ _
m m
e e
a q
n n
s s
_ _
t t
o o
_ _
a a
n j
_ _
e e
n n
d d
_ _
b b
u u
t t
_ _
b b
e e
c c
a a
u u
s s
e e
_ _
t t
h n
e e
y y
_ _
p p
r r
e e
f f
e e
r r
_ _
m m
a a
s s
o o
c c
h h
i i
s x
t t
i i
c c
_ _
t y
a a
c f
t t
i i
c c
s a
_ _
s s
e e
l l
f f
_ _
h h
a a
t t
r r
e d
d d
_ _
i i
s s
_ _
a a
_ _
l l
e e
f f
t t
i i
s s
t g
_ _
t t
r r
a a
i i
t t
_ _
l p
e e
f f
t t
i i
s s
t t
s s
_ _
m n
a a
y y
_ _
c c
l l
a a
i i
m m
_ _
t t
h h
a a
t t
_ _
t y
h y
e e
i i
r r
_ _
a a
c c
t t
i k
v v
i i
s s
m m
_ _
i i
s s
_ _
m m
o o
t t
i i
v v
a a
t t
e e
d d
_ _
b b
y y
_ _
c c
o o
m m
p p
a a
s s
s s
i i
o o
n n
_ _
o o
r r
_ _
b b
y y
_ _
m m
o o
r t
a a
l o
_ _
p p
r r
i i
n n
c c
i i
p p
l l
e e
_ _
a a
n n
d d
_ _
m m
o o
r r
a a
l l
_ _
p p
r e
i i
n h
c c
i i
p p
l l
e e
_ _
d d
o o
e e
s s
_ _
p p
l l
a a
y y
_ _
a a
_ _
r r
o o
l l
e e
_ _
f f
o o
r r
_ _
t g
h h
e e
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
o o
f f
_ _
t t
h h
e e
_ _
o o
v f
e e
r r
s s
o o
c c
i i
a a
l l
i k
z z
e e
d d
_ _
t t
y y
p p
e e
_ _
b b
u u
t t
_ _
c c
o o
m m
p o
a a
s s
s s
i i
o o
n n
_ _
a a
n n
d d
_ _
m m
o o
r r
a a
l l
_ _
p p
r r
i i
n n
c c
i i
p p
l l
e e
_ _
c c
a a
n n
n n
o o
t t
_ _
b b
e e
_ _
t t
h h
e d
_ _
m j
a a
i i
n n
_ _
m m
o o
t t
i i
v v
e e
s s
_ _
f f
o o
r r
_ _
l p
e w
f f
t r
i i
s x
t t
_ _
a a
c c
t t
i i
v v
i i
s s
m m
_ _
h h
o o
s s
t t
i i
l l
i i
t t
y y
_ _
i i
s s
_ _
t t
o o
o i
_ _
p p
r r
o o
m m
i i
n n
e e
n b
t t
_ _
a a
_ _
c c
o o
m m
p p
o o
n n
e e
n n
t t
_ _
o o
f f
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
b b
e e
h h
a a
v v
i i
o o
r r
_ _
s s
o o
_ _
i i
s a
_ _
t t
h h
e r
_ _
d x
r r
i i
v v
e e
_ _
f f
o o
r e
_ _
p p
o o
w w
e e
r r
_ _
m m
o o
r r
e e
o o
v v
e d
r r
_ _
m m
u u
c d
h h
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
b b
e e
h h
a a
v v
i i
o o
r d
_ _
i i
s s
_ _
n n
o o
t t
_ _
r r
a a
t t
i i
o l
n n
a a
l l
l l
y y
_ _
c f
a z
l l
c c
u u
l l
a a
t t
e e
d d
_ _
t t
o o
_ _
b b
e e
_ _
o o
f f
_ _
b b
e e
n n
e e
f f
i i
t t
_ _
t t
o o
_ _
t t
h h
e e
_ _
p p
e w
o o
p p
l l
e e
_ _
w w
h h
o o
m m
_ _
t t
h h
e e
_ _
l l
e e
f f
t t
i i
s s
t t
s s
_ _
c x
l l
a a
i i
m m
_ _
t t
o o
_ _
b b
e e
_ _
t t
r r
y y
i i
n n
g g
_ _
t t
o o
_ _
h h
e e
l l
p p
_ _
f v
o o
r r
_ _
e e
x x
a a
m n
p p
l l
e e
_ _
i i
f f
_ _
o o
n n
e e
_ _
b b
e e
l o
i i
e w
v v
e e
s s
_ _
t t
h h
a a
t t
_ _
a a
f f
f f
i i
r r
m m
a q
t t
i i
v v
e w
_ _
a a
c c
t t
i i
o o
n n
_ _
i i
s s
_ _
g g
o o
o o
d d
_ _
f f
o o
r r
_ _
b b
l l
a a
c c
k k
_ _
p p
e e
o o
p p
l o
e e
_ _
d d
o o
e e
s s
_ _
i i
t t
_ _
m m
a a
k j
e e
_ _
s s
e e
n n
s s
e e
_ _
t t
o o
_ _
d d
e e
m m
a a
n n
d d
_ _
a a
f f
f f
i i
r r
m m
a a
t t
i i
v f
e r
_ _
a a
c c
t t
i i
o o
n n
_ _
i i
n n
_ _
h g
o o
s s
t t
i i
l l
e e
_ _
o o
r r
_ _
d d
o o
g g
m m
a a
t t
i i
c c
_ _
t f
e e
r r
m m
s s
_ _
o o
b b
v f
i i
o o
u u
s s
l l
y y
_ _
i i
t t
_ _
w w
o o
u y
l l
d d
_ _
b b
e e
_ _
m m
o o
r r
e e
_ _
p p
r r
o o
d f
u u
c c
t t
i i
v v
e e
_ _
t t
o o
_ _
t t
a a
k k
e w
_ _
a a
_ _
d d
i k
p p
l l
o o
m m
a a
t t
i i
c c
_ _
a a
n n
d d
_ _
c c
o o
n n
c c
i i
l l
i i
a a
t t
o o
r r
y y
_ _
a z
p p
p p
r r
o o
a a
c c
h h
_ _
t t
h h
a a
t t
_ _
w a
o o
u u
l l
d d
_ _
m m
a a
k k
e e
_ _
a z
t t
_ _
l l
e e
a a
s s
t t
_ _
v v
e e
r r
b b
a q
l l
_ _
a a
n n
d d
_ _
s s
y y
m m
b b
o o
l l
i i
c c
_ _
c c
o o
n n
c d
e e
s w
s s
i i
o o
n n
s s
_ _
t t
o o
_ _
w w
h h
i i
t f
e e
_ _
p p
e e
o o
p p
l o
e e
_ _
w w
h h
o o
_ _
t t
h h
i i
n n
k k
_ _
t t
h h
a a
t t
_ _
a a
f f
f f
i i
r r
m m
a a
t t
i i
v v
e e
_ _
a a
c c
t t
i i
o o
n n
_ _
d d
i i
s s
c c
r r
i i
m m
i i
n n
a a
t t
e e
s s
_ _
a a
g g
a a
i i
n n
s s
t t
_ _
t f
h h
e e
m m
_ _
b b
u u
t t
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
a s
c c
t t
i i
v v
i i
s w
t t
s s
_ _
d d
o l
_ _
n n
o o
t t
_ _
t t
a a
k k
e e
_ _
s s
u u
c c
h h
_ _
a a
n n
_ _
a a
p p
p p
r r
o o
a a
c x
h h
_ _
b b
e e
c c
a a
u u
s s
e e
_ _
i i
t t
_ _
w w
o o
u u
l l
d d
_ _
n n
o o
t t
_ _
s s
a a
t t
i i
s s
f f
y y
_ _
t t
h h
e e
i i
r r
_ _
e e
m m
o p
t y
i i
o o
n m
a a
l p
_ _
n n
e r
e e
d d
s s
_ _
h h
e e
l l
p p
i i
n n
g g
_ _
b b
l l
a a
c c
k k
_ _
p p
e e
o o
p p
l l
e r
_ _
i i
s s
_ _
n n
o o
t t
_ _
t t
h j
e e
i i
r r
_ _
r d
e e
a a
l l
_ _
g v
o o
a a
l l
_ _
i i
n n
s s
t t
e e
a a
d d
_ _
r e
a a
c c
e e
_ _
p p
r r
o o
b b
l l
e e
m m
s s
_ _
s s
e e
r r
v v
e e
_ _
a a
s s
_ _
a a
n n
_ _
e e
x x
c c
u u
s s
e e
_ _
f f
o o
r r
_ _
t t
h h
e e
m m
_ _
t t
o o
_ _
e e
x x
p p
r r
e r
s s
s s
_ _
t t
h h
e e
i i
r r
_ _
o o
w w
n h
_ _
h h
o o
s s
t t
i k
l k
i i
t t
y y
_ _
a a
n n
d d
_ _
f f
r r
u u
s d
t y
r r
a a
t r
e w
d d
_ _
n n
e e
e e
d d
_ _
f f
o o
r r
_ _
p p
o o
w w
e e
r r
_ _
i i
n n
_ _
d d
o o
i i
n n
g g
_ _
s s
o o
_ _
t t
h h
e e
y y
_ _
a a
c c
t t
u u
a q
l l
l l
y y
_ _
h h
a a
r r
m m
_ _
b b
l l
a q
c c
k k
_ _
p p
e e
o i
p p
l l
e w
_ _
b b
e e
c c
a a
u u
s s
e e
_ _
t t
h h
e e
_ _
a a
c c
t t
i i
v v
i i
s s
t t
s s
_ _
h h
o o
s s
t t
i i
l l
e e
_ _
a a
t t
t t
i i
t t
u u
d d
e e
_ _
t t
o o
w w
a a
r r
d d
_ _
t t
h h
e e
_ _
w w
h h
i i
t t
e e
_ _
m m
a a
j j
o o
r r
i k
t t
y y
_ _
t t
e w
n n
d d
s s
_ _
t t
o o
_ _
i i
n n
t t
e e
n n
s s
i i
f f
y t
_ _
r r
a a
c c
e r
_ _
h h
a a
t t
r r
e e
d d
_ _
i i
f f
_ _
o o
u u
r r
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
h h
a a
d d
_ _
n n
o o
_ _
s s
o o
c c
i j
a a
l p
_ _
p p
r r
o o
b g
l l
e e
m m
s a
_ _
a a
t t
_ _
a a
l k
l l
_ _
t t
h n
e e
_ _
l l
e e
f f
t t
i u
s s
t t
s x
_ _
w w
o o
u u
l l
d d
_ _
h h
a a
v v
e e
_ _
t t
o o
_ _
i i
n n
v v
e e
n j
t t
_ _
p p
r r
o o
b b
l l
e e
m m
s x
_ _
i i
n n
_ _
o o
r r
d d
e e
r f
_ _
t t
o o
_ _
p p
r r
o p
v v
i i
d c
e e
_ _
t t
h h
e e
m m
s s
e e
l l
v v
e e
s s
_ _
w w
i i
t t
h h
_ _
a a
n n
_ _
e e
x x
c c
u u
s s
e e
_ _
f f
o o
r r
_ _
m j
a a
k k
i i
n n
